qtype,question,qcode,group,ID,Correct,E1,Diff,C1,Cb1,Cx1,GC1,GCb1,Relative,E2,C2,Cb2,Cx2,GC2,GCb2,Rely,AEE1i,AEE2i,Ii
dates,Columbus,9,30,50401,1492,1500,6,5,5,5,5,5,6,1942,6,6,6,6,6,6,8,450,0
dates,Columbus,9,31,36716,1492,1692,2,6,1,1,1,1,6,1492,7,7,1,2,2,4,200,0,1
dates,Columbus,9,31,40379,1492,1492,3,6,6,2,6,4,4,1492,7,7,1,2,2,1,0,0,0
dates,Columbus,9,31,41302,1492,1492,5,3,3,4,3,3,4,1492,5,5,3,2,2,2,0,0,0
dates,Columbus,9,31,46618,1492,1492,4,7,7,1,4,1,4,1492,7,7,7,7,7,1,0,0,0
dates,Columbus,9,31,47955,1492,1492,1,7,7,1,1,1,4,1492,7,7,1,1,1,1,0,0,0
dates,Columbus,9,31,49261,1492,1492,5,2,2,3,6,6,4,1492,6,6,5,7,2,4,0,0,0
dates,Columbus,9,32,43926,1492,1650,7,1,1,7,6,6,1,1492,7,7,2,7,7,7,158,0,1
dates,Columbus,9,32,45282,1492,1492,3,5,6,2,5,5,6,1492,7,7,2,6,6,3,0,0,0
dates,Columbus,9,32,48519,1492,1492,1,7,7,1,4,1,4,1492,7,7,1,4,1,1,0,0,0
dates,Columbus,9,32,49153,1492,1492,1,7,7,7,4,4,4,1492,7,7,7,5,5,1,0,0,0
dates,Columbus,9,33,41405,1492,1491,4,6,6,6,2,2,4,1492,7,7,1,1,1,1,1,0,1
dates,Columbus,9,33,49157,1492,1650,4,4,4,4,4,4,4,1492,6,6,3,6,6,7,158,0,1
dates,Columbus,9,33,50419,1492,1492,4,5,5,3,4,4,4,1492,5,5,3,4,4,2,0,0,0
dates,Columbus,9,33,50516,1492,1492,1,7,7,1,4,4,4,1492,7,7,1,4,4,1,0,0,0
dates,Columbus,9,34,39658,1492,1600,3,6,6,4,6,3,4,1492,7,7,2,7,7,6,108,0,1
dates,Columbus,9,34,42447,1492,1400,4,4,4,4,4,4,1,1492,4,4,4,4,4,7,92,0,1
dates,Columbus,9,34,43650,1492,1492,3,5,6,1,5,3,4,1492,6,6,1,5,1,4,0,0,0
dates,Columbus,9,34,48518,1492,1492,1,7,7,1,2,1,4,1492,7,7,1,4,1,3,0,0,0
dates,Columbus,9,35,45355,1492,1680,4,5,5,3,6,4,4,1492,5,4,6,6,7,7,188,0,1
dates,Columbus,9,35,49504,1492,1492,1,7,7,1,1,1,5,1492,7,7,7,1,1,2,0,0,0
dates,Columbus,9,35,50149,1492,1491,2,6,7,1,4,1,4,1492,7,7,1,6,4,5,1,0,1
dates,Columbus,9,35,50586,1492,1582,5,4,5,6,5,6,5,1492,7,7,6,7,7,7,90,0,1
dates,Columbus,9,36,44268,1492,1863,5,1,1,1,6,6,2,1492,7,7,1,7,7,7,371,0,1
dates,Columbus,9,36,46881,1492,1492,1,7,7,1,1,1,4,1492,7,7,1,1,1,1,0,0,0
dates,Columbus,9,36,47056,1492,1492,3,6,6,2,4,3,4,1492,6,6,2,4,2,4,0,0,0
dates,Columbus,9,36,48146,1492,1492,2,7,7,1,2,2,4,1492,7,7,1,4,1,1,0,0,0
dates,Columbus,9,36,50579,1492,1492,2,6,7,1,6,2,5,1492,7,7,1,7,1,4,0,0,0
dates,Columbus,9,37,43924,1492,1492,1,7,7,1,1,1,5,1492,7,7,1,1,1,1,0,0,0
dates,Columbus,9,37,45194,1492,1492,2,7,7,1,7,1,6,1492,7,7,1,1,1,1,0,0,0
dates,Columbus,9,37,45577,1492,1492,1,4,4,4,4,4,4,1492,4,4,4,4,4,4,0,0,0
dates,Columbus,9,37,45632,1492,1492,1,7,7,1,1,1,4,1492,7,7,1,5,1,1,0,0,0
dates,Columbus,9,37,50515,1492,1496,4,5,1,7,5,5,5,1492,7,7,1,7,7,2,4,0,1
dates,Columbus,9,38,741,1492,1550,6,2,2,5,4,7,3,1491,5,5,2,6,6,7,58,1,1
dates,Columbus,9,38,42453,1492,1492,3,6,7,1,6,5,4,1492,6,7,1,1,1,1,0,0,0
dates,Columbus,9,38,42705,1492,1476,5,1,6,4,5,2,5,1491,3,2,7,6,6,6,16,1,1
dates,Columbus,9,38,49585,1492,1750,5,1,1,2,5,5,2,1490,3,5,2,6,7,7,258,2,1
dates,Columbus,9,39,42880,1492,1492,1,7,7,1,1,1,4,1492,7,7,1,1,1,4,0,0,0
dates,Columbus,9,39,48580,1492,1492,2,7,7,1,3,1,4,1492,7,7,1,7,2,4,0,0,0
dates,Columbus,9,39,48756,1492,1772,7,4,4,4,4,4,1,1492,7,7,7,7,7,7,280,0,1
dates,Columbus,9,39,49976,1492,1492,3,5,5,2,4,4,4,1492,7,7,1,2,1,4,0,0,0
